File Name,ObjectID,GlobalId,type,Name,Description,ObjectType,Floor,Building,Material,Volume (m³),Surface Area (m²),Top Elevation (m),Bottom Elevation (m),Centroid X (m),Centroid Y (m),Centroid Z (m),Min X (m),Max X (m),Min Y (m),Max Y (m),Area,CrossSectionArea,Depth,ExtendToStructure,GrossArea,GrossFootprintArea,GrossSideArea,GrossVolume,Height,IsExternal,Length,LoadBearing,NetArea,NetSideArea,NetVolume,OuterSurfaceArea,Perimeter,PitchAngle,Reference,Slope,Span,TypeDefinition_Basiswand,TypeDefinition_Geländer,TypeDefinition_Geschossdecke,TypeDefinition_NWA_FA_Aussenstütze,TypeDefinition_NWA_FA_Aussenstütze_Attika,TypeDefinition_NWA_FA_Aussenstütze_Attika_Ecke,TypeDefinition_NWA_FA_Aussenstütze_Ecke,TypeDefinition_NWA_FA_FE_Holz-Metall,TypeDefinition_NWA_FA_FE_Holz-Metall_Erweiterung,TypeDefinition_NWA_FA_FE_Holz-Metall_Erweiterung_Oeffenbar,TypeDefinition_NWA_FA_Paneel_Brise-solei-West,TypeDefinition_NWA_FA_Paneel_Brise-solei_tiefer,TypeDefinition_NWA_FA_Paneel_Brise-soleil,TypeDefinition_NWA_FA_Paneel_Brise-soleil-Stütze,TypeDefinition_NWA_FA_Paneel_Brüstung_EG,TypeDefinition_NWA_FA_Paneel_Brüstung_RG,TypeDefinition_NWA_FA_Panel_Einfach,TypeDefinition_NWA_FA_Panel_Fenster,TypeDefinition_NWA_FA_Panel_Schichten,TypeDefinition_NWA_FA_Panel_Schichten_EIngang,TypeDefinition_NWA_FA_Panel_Schichten_HRL,TypeDefinition_NWA_FA_WDM,TypeDefinition_NWA_Holz_Rechteckigestütze,TypeDefinition_NWA_Pfosten_Life-Line,TypeDefinition_NWA_TOR_Rollgitter LKW 1,TypeDefinition_NWA_TOR_Rollgittertor,TypeDefinition_NWA_TOR_Schnelllauftor,TypeDefinition_NWA_TOR_Sektionaltor,TypeDefinition_NWA_TOR_Sektionaltor_Typ 2,TypeDefinition_NWA_TRÄ_Massivholz,TypeDefinition_NW_TUR_DRF_BLZ_1FL,TypeDefinition_NW_TUR_DRF_BLZ_2FL,TypeDefinition_NW_TUR_DRF_GLB_1FL_Fassade,TypeDefinition_NW_TUR_SCH_GLB_2FL_Fassade,TypeDefinition_Rechteckiger Pfosten,Width
temp_input.ifc,74298,2okO_a4g5ECB$gZljfpu95,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2996593,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.05,4.65,4.97,3.48,83.94,-54.18,4.22,83.89,83.98,-54.36,-54.00,,,,,,,,,,False,,,,,0.049514399999981126,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,74409,01XtCSdv98p9GcTH2yJx4K,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3310532,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.03,3.19,4.97,3.48,83.94,-51.12,4.22,83.89,83.98,-51.24,-51.00,,,,,,,,,,False,,,,,0.03300959999998495,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,74429,01XtCSdv98p9GcTH2yJx6u,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3310440,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.03,3.19,4.97,3.48,83.94,-48.12,4.22,83.89,83.98,-48.24,-48.00,,,,,,,,,,False,,,,,0.03300959999998495,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,74449,01XtCSdv98p9GcTH2yJx7v,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3310377,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.03,3.19,4.97,3.48,83.94,-45.12,4.22,83.89,83.98,-45.24,-45.00,,,,,,,,,,False,,,,,0.03300959999998495,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,74852,2FyTefRsv6JvcZCYam1$jl,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2830195,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.05,4.54,0.68,-0.78,110.56,-54.18,-0.05,110.52,110.61,-54.36,-54.00,,,,,,,,,,False,,,,,0.04835519999998399,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,74902,0xG5yUU_j5ZOqUOHhYbG5P,IfcPlate,NWA_FA_Panel_Schichten:Holz 405 Passerrelle:3308973,N/A,NWA_FA_Panel_Schichten:Holz 405 Passerrelle,N/A,N/A,No material assigned,1.63,43.71,0.68,-0.78,110.38,-52.62,-0.05,110.21,110.61,-54.00,-51.24,,,,,,,,,,False,,,,,1.631987999999712,,,,Holz 405 Passerrelle,,,,,,,,,,,,,,,,,,,,,Holz 405 Passerrelle: Pset_PlateCommon,,,,,,,,,,,,,,,,,
temp_input.ifc,74945,2FyTefRsv6JvcZCYam1$jf,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2830197,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.03,3.12,0.68,-0.78,110.56,-51.12,-0.05,110.52,110.61,-51.24,-51.00,,,,,,,,,,False,,,,,0.032236799999986916,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,74995,0xG5yUU_j5ZOqUOHhYbG6x,IfcPlate,NWA_FA_Panel_Schichten:Holz 405 Passerrelle:3308879,N/A,NWA_FA_Panel_Schichten:Holz 405 Passerrelle,N/A,N/A,No material assigned,1.63,43.71,0.68,-0.78,110.38,-49.62,-0.05,110.21,110.61,-51.00,-48.24,,,,,,,,,,False,,,,,1.631987999999712,,,,Holz 405 Passerrelle,,,,,,,,,,,,,,,,,,,,,Holz 405 Passerrelle: Pset_PlateCommon,,,,,,,,,,,,,,,,,
temp_input.ifc,75038,2FyTefRsv6JvcZCYam1$jh,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2830199,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.03,3.12,0.68,-0.78,110.56,-48.12,-0.05,110.52,110.61,-48.24,-48.00,,,,,,,,,,False,,,,,0.032236799999986916,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75088,0xG5yUU_j5ZOqUOHhYbG7N,IfcPlate,NWA_FA_Panel_Schichten:Holz 405 Passerrelle:3308835,N/A,NWA_FA_Panel_Schichten:Holz 405 Passerrelle,N/A,N/A,No material assigned,1.63,43.71,0.68,-0.78,110.38,-46.62,-0.05,110.21,110.61,-48.00,-45.24,,,,,,,,,,False,,,,,1.631987999999712,,,,Holz 405 Passerrelle,,,,,,,,,,,,,,,,,,,,,Holz 405 Passerrelle: Pset_PlateCommon,,,,,,,,,,,,,,,,,
temp_input.ifc,75131,0xG5yUU_j5ZOqUOHhYbG0l,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3308763,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.03,3.12,0.68,-0.78,110.56,-45.12,-0.05,110.52,110.61,-45.24,-45.00,,,,,,,,,,False,,,,,0.03223679999998691,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75181,2FyTefRsv6JvcZCYam1$jb,IfcPlate,NWA_FA_Panel_Schichten:Holz 405 Passerrelle:2830201,N/A,NWA_FA_Panel_Schichten:Holz 405 Passerrelle,N/A,N/A,No material assigned,1.63,43.71,0.68,-0.78,110.38,-43.62,-0.05,110.21,110.61,-45.00,-42.24,,,,,,,,,,False,,,,,1.6319879999997116,,,,Holz 405 Passerrelle,,,,,,,,,,,,,,,,,,,,,Holz 405 Passerrelle: Pset_PlateCommon,,,,,,,,,,,,,,,,,
temp_input.ifc,75191,01XtCSdv98p9GcTH2yJxLd,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3311543,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.00,0.28,0.75,0.68,110.56,-54.18,0.72,110.52,110.61,-54.36,-54.00,,,,,,,,,,False,,,,,0.00231840000001053,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75201,01XtCSdv98p9GcTH2yJxLe,IfcPlate,NWA_FA_Paneel_Brüstung_EG:Konsole 5_PS:3311544,N/A,NWA_FA_Paneel_Brüstung_EG:Konsole 5_PS,N/A,N/A,No material assigned,0.01,0.77,0.75,0.68,110.58,-52.62,0.72,110.54,110.61,-54.00,-51.24,,,,,,,,,,False,,,,,0.013137600000063152,,,,Konsole 5_PS,,,,,,,,,,,,,,,,,Konsole 5_PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,75211,01XtCSdv98p9GcTH2yJxLf,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3311545,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.00,0.19,0.75,0.68,110.56,-51.12,0.72,110.52,110.61,-51.24,-51.00,,,,,,,,,,False,,,,,0.0015456000000068925,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75221,01XtCSdv98p9GcTH2yJxLg,IfcPlate,NWA_FA_Paneel_Brüstung_EG:Konsole 5_PS:3311546,N/A,NWA_FA_Paneel_Brüstung_EG:Konsole 5_PS,N/A,N/A,No material assigned,0.01,0.77,0.75,0.68,110.58,-49.62,0.72,110.54,110.61,-51.00,-48.24,,,,,,,,,,False,,,,,0.013137600000063152,,,,Konsole 5_PS,,,,,,,,,,,,,,,,,Konsole 5_PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,75231,01XtCSdv98p9GcTH2yJxLh,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3311547,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.00,0.19,0.75,0.68,110.56,-48.12,0.72,110.52,110.61,-48.24,-48.00,,,,,,,,,,False,,,,,0.0015456000000068925,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75241,01XtCSdv98p9GcTH2yJxLi,IfcPlate,NWA_FA_Paneel_Brüstung_EG:Konsole 5_PS:3311548,N/A,NWA_FA_Paneel_Brüstung_EG:Konsole 5_PS,N/A,N/A,No material assigned,0.01,0.77,0.75,0.68,110.58,-46.62,0.72,110.54,110.61,-48.00,-45.24,,,,,,,,,,False,,,,,0.013137600000063152,,,,Konsole 5_PS,,,,,,,,,,,,,,,,,Konsole 5_PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,75251,01XtCSdv98p9GcTH2yJxLj,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3311549,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.00,0.19,0.75,0.68,110.56,-45.12,0.72,110.52,110.61,-45.24,-45.00,,,,,,,,,,False,,,,,0.0015456000000068925,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75261,01XtCSdv98p9GcTH2yJxLk,IfcPlate,NWA_FA_Paneel_Brüstung_EG:Konsole 5_PS:3311550,N/A,NWA_FA_Paneel_Brüstung_EG:Konsole 5_PS,N/A,N/A,No material assigned,0.01,0.77,0.75,0.68,110.58,-43.62,0.72,110.54,110.61,-45.00,-42.24,,,,,,,,,,False,,,,,0.013137600000063152,,,,Konsole 5_PS,,,,,,,,,,,,,,,,,Konsole 5_PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,75305,2FyTefRsv6JvcZCYam1$jd,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2830203,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.08,7.50,3.18,0.75,110.56,-54.18,1.96,110.52,110.61,-54.36,-54.00,,,,,,,,,,False,,,,,0.0803159999999805,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75325,2FyTefRsv6JvcZCYam1$jW,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2830204,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.05,5.15,3.18,0.75,110.56,-51.12,1.96,110.52,110.61,-51.24,-51.00,,,,,,,,,,False,,,,,0.053543999999982994,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75345,2FyTefRsv6JvcZCYam1$jX,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2830205,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.05,5.15,3.18,0.75,110.56,-48.12,1.96,110.52,110.61,-48.24,-48.00,,,,,,,,,,False,,,,,0.053543999999982994,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75365,0xG5yUU_j5ZOqUOHhYbG0e,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3308764,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.05,5.15,3.18,0.75,110.56,-45.12,1.96,110.52,110.61,-45.24,-45.00,,,,,,,,,,False,,,,,0.053543999999982994,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75419,0xG5yUU_j5ZOqUOHhYbG8P,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3309293,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.06,6.13,3.18,0.75,110.56,-42.09,1.96,110.52,110.61,-42.24,-41.95,,,,,,,,,,False,,,,,0.06469899981007965,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75429,2okO_a4g5ECB$gZljfpu1d,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2997075,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.01,0.99,3.48,3.18,110.56,-54.18,3.33,110.52,110.61,-54.36,-54.00,,,,,,,,,,False,,,,,0.009935999999997586,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75439,0xG5yUU_j5ZOqUOHhYbG5R,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3308975,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.08,7.19,3.48,3.18,110.56,-52.62,3.33,110.52,110.61,-54.00,-51.24,,,,,,,,,,False,,,,,0.07617599999998048,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75449,2okO_a4g5ECB$gZljfpu1W,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2997076,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.01,0.68,3.48,3.18,110.56,-51.12,3.33,110.52,110.61,-51.24,-51.00,,,,,,,,,,False,,,,,0.006623999999997897,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75459,0xG5yUU_j5ZOqUOHhYbG6b,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3308881,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.08,7.19,3.48,3.18,110.56,-49.62,3.33,110.52,110.61,-51.00,-48.24,,,,,,,,,,False,,,,,0.07617599999998048,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75469,2okO_a4g5ECB$gZljfpu1X,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2997077,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.01,0.68,3.48,3.18,110.56,-48.12,3.33,110.52,110.61,-48.24,-48.00,,,,,,,,,,False,,,,,0.006623999999997897,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75479,0xG5yUU_j5ZOqUOHhYbG7H,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3308837,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.08,7.19,3.48,3.18,110.56,-46.62,3.33,110.52,110.61,-48.00,-45.24,,,,,,,,,,False,,,,,0.07617599999998048,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75489,0xG5yUU_j5ZOqUOHhYbG0f,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3308765,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.01,0.68,3.48,3.18,110.56,-45.12,3.33,110.52,110.61,-45.24,-45.00,,,,,,,,,,False,,,,,0.006623999999997897,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75499,2okO_a4g5ECB$gZljfpu1Y,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2997078,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.08,7.19,3.48,3.18,110.56,-43.62,3.33,110.52,110.61,-45.00,-42.24,,,,,,,,,,False,,,,,0.07617599999998048,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75543,0xG5yUU_j5ZOqUOHhYbG8Q,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3309294,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.01,0.80,3.48,3.18,110.56,-42.09,3.33,110.52,110.61,-42.24,-41.95,,,,,,,,,,False,,,,,0.0080039999765047,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75553,2okO_a4g5ECB$gZljfpuSk,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2997274,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.05,4.65,4.97,3.48,110.56,-54.18,4.22,110.52,110.61,-54.36,-54.00,,,,,,,,,,False,,,,,0.049514399999981126,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75573,2okO_a4g5ECB$gZljfpuSl,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2997275,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.03,3.19,4.97,3.48,110.56,-51.12,4.22,110.52,110.61,-51.24,-51.00,,,,,,,,,,False,,,,,0.03300959999998495,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75593,2okO_a4g5ECB$gZljfpuSe,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2997276,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.03,3.19,4.97,3.48,110.56,-48.12,4.22,110.52,110.61,-48.24,-48.00,,,,,,,,,,False,,,,,0.03300959999998495,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75613,0xG5yUU_j5ZOqUOHhYbG0g,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3308766,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.03,3.19,4.97,3.48,110.56,-45.12,4.22,110.52,110.61,-45.24,-45.00,,,,,,,,,,False,,,,,0.03300959999998495,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,75667,0xG5yUU_j5ZOqUOHhYbG8R,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3309295,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.04,3.80,4.97,3.48,110.56,-42.09,4.22,110.52,110.61,-42.24,-41.95,,,,,,,,,,False,,,,,0.03988659988290956,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,76053,2FyTefRsv6JvcZCYam1$kI,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2830222,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.05,4.54,0.68,-0.78,114.94,-54.18,-0.05,114.89,114.98,-54.36,-54.00,,,,,,,,,,False,,,,,0.048355199999983986,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,76103,0xG5yUU_j5ZOqUOHhYbG4L,IfcPlate,NWA_FA_Panel_Schichten:Holz 405 Passerrelle:3309025,N/A,NWA_FA_Panel_Schichten:Holz 405 Passerrelle,N/A,N/A,No material assigned,1.63,43.71,0.68,-0.78,115.12,-52.62,-0.05,114.89,115.30,-54.00,-51.24,,,,,,,,,,False,,,,,1.6319879999997116,,,,Holz 405 Passerrelle,,,,,,,,,,,,,,,,,,,,,Holz 405 Passerrelle: Pset_PlateCommon,,,,,,,,,,,,,,,,,
temp_input.ifc,76146,2VKRjJhb9AdRr7r8eo3KCD,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3307790,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.03,3.12,0.68,-0.78,114.94,-51.12,-0.05,114.89,114.98,-51.24,-51.00,,,,,,,,,,False,,,,,0.03223679999998691,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,76196,2FyTefRsv6JvcZCYam1$kC,IfcPlate,NWA_FA_Panel_Schichten:Holz 405 Passerrelle:2830224,N/A,NWA_FA_Panel_Schichten:Holz 405 Passerrelle,N/A,N/A,No material assigned,1.63,43.71,0.68,-0.78,115.12,-49.62,-0.05,114.89,115.30,-51.00,-48.24,,,,,,,,,,False,,,,,1.6319879999997116,,,,Holz 405 Passerrelle,,,,,,,,,,,,,,,,,,,,,Holz 405 Passerrelle: Pset_PlateCommon,,,,,,,,,,,,,,,,,
temp_input.ifc,76239,0xG5yUU_j5ZOqUOHhYbG42,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3309046,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.03,3.12,0.68,-0.78,114.94,-48.12,-0.05,114.89,114.98,-48.24,-48.00,,,,,,,,,,False,,,,,0.03223679999998691,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,76289,2FyTefRsv6JvcZCYam1$kE,IfcPlate,NWA_FA_Panel_Schichten:Holz 405 Passerrelle:2830226,N/A,NWA_FA_Panel_Schichten:Holz 405 Passerrelle,N/A,N/A,No material assigned,1.63,43.71,0.68,-0.78,115.12,-46.62,-0.05,114.89,115.30,-48.00,-45.24,,,,,,,,,,False,,,,,1.6319879999997116,,,,Holz 405 Passerrelle,,,,,,,,,,,,,,,,,,,,,Holz 405 Passerrelle: Pset_PlateCommon,,,,,,,,,,,,,,,,,
temp_input.ifc,76332,2FyTefRsv6JvcZCYam1$k8,IfcPlate,NWA_FA_Panel_Fenster:86 PS:2830228,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.03,3.12,0.68,-0.78,114.94,-45.12,-0.05,114.89,114.98,-45.24,-45.00,,,,,,,,,,False,,,,,0.03223679999998691,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,76382,0xG5yUU_j5ZOqUOHhYbGF6,IfcPlate,NWA_FA_Panel_Schichten:Holz 405 Passerrelle:3309362,N/A,NWA_FA_Panel_Schichten:Holz 405 Passerrelle,N/A,N/A,No material assigned,1.63,43.71,0.68,-0.78,115.12,-43.62,-0.05,114.89,115.30,-45.00,-42.24,,,,,,,,,,False,,,,,1.6319879999997116,,,,Holz 405 Passerrelle,,,,,,,,,,,,,,,,,,,,,Holz 405 Passerrelle: Pset_PlateCommon,,,,,,,,,,,,,,,,,
temp_input.ifc,76392,01XtCSdv98p9GcTH2yJxGq,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3311332,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.00,0.28,0.75,0.68,114.94,-54.18,0.72,114.89,114.98,-54.36,-54.00,,,,,,,,,,False,,,,,0.00231840000001053,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,76402,01XtCSdv98p9GcTH2yJxGr,IfcPlate,NWA_FA_Paneel_Brüstung_EG:Konsole 5_PS:3311333,N/A,NWA_FA_Paneel_Brüstung_EG:Konsole 5_PS,N/A,N/A,No material assigned,0.01,0.77,0.75,0.68,114.92,-52.62,0.72,114.89,114.96,-54.00,-51.24,,,,,,,,,,False,,,,,0.013137600000063176,,,,Konsole 5_PS,,,,,,,,,,,,,,,,,Konsole 5_PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,76412,01XtCSdv98p9GcTH2yJxGs,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3311334,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.00,0.19,0.75,0.68,114.94,-51.12,0.72,114.89,114.98,-51.24,-51.00,,,,,,,,,,False,,,,,0.0015456000000068925,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
temp_input.ifc,76422,01XtCSdv98p9GcTH2yJxGt,IfcPlate,NWA_FA_Paneel_Brüstung_EG:Konsole 5_PS:3311335,N/A,NWA_FA_Paneel_Brüstung_EG:Konsole 5_PS,N/A,N/A,No material assigned,0.01,0.77,0.75,0.68,114.92,-49.62,0.72,114.89,114.96,-51.00,-48.24,,,,,,,,,,False,,,,,0.013137600000063176,,,,Konsole 5_PS,,,,,,,,,,,,,,,,,Konsole 5_PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,,,,
temp_input.ifc,76432,01XtCSdv98p9GcTH2yJxGu,IfcPlate,NWA_FA_Panel_Fenster:86 PS:3311336,N/A,NWA_FA_Panel_Fenster:86 PS,N/A,N/A,No material assigned,0.00,0.19,0.75,0.68,114.94,-48.12,0.72,114.89,114.98,-48.24,-48.00,,,,,,,,,,False,,,,,0.0015456000000068925,,,,86 PS,,,,,,,,,,,,,,,,,,,,86 PS: Pset_PlateCommon,,,,,,,,,,,,,,,,,,
